,date,species,plant,rep,input_by,potted,branch_length,branch_width,branch_height,total_branch_mass,branching,mpa,notes_on_plant_char,start_time_clocktime,start_time,ambient_temp,ambient_humidity,pre_ignition_glow,first_glow_time,ignition,primary_ignition,primary_time_of_flame_end,secondary_ignition,secondary_time_of_flame_end,third_ignition,third_time_of_ignition_flame_end,time_fh,fh,time_of_glow_end,end_time,thermocoupler_height,hotplate_height,notes_on_flam_data,Species,end_ct,glow_start_ct,glow_end_ct,maxflameht_ct,firstigstart_ct,secondigstart_ct,firstigend_ct,secondigend_ct
264,2023-01-06,QUEAGR,8.0,5.0,RD,no,25.0,17.1,10.6,30.15,9.0,0.3,,2023-06-19 16:50:12,2023-06-19 16:50:12,20.1,39.0,0.0,,M,2023-06-19 16:52:50,2023-06-19 16:53:14,,,,,2023-06-19 16:53:02,69.0,2023-06-19 16:55:52,2023-06-19 16:55:52,19.0,15.0,ignited by sample touching pilot flame (not intentional manual ignition),QUEAGR,2023-06-19 16:55:52,,2023-06-19 16:55:52,2023-06-19 16:53:02,2023-06-19 16:52:50,,2023-06-19 16:53:14,
265,2022-07-26,SALAPI,1.0,1.0,JL,yes,25.0,8.0,7.0,25.19,1.0,0.22000000000000003,,2023-06-19 11:25:57,2023-06-19 00:00:34,21.8,66.0,1.0,2023-06-19 00:02:04,M,2023-06-19 00:06:58,2023-06-19 00:07:20,,,,,2023-06-19 00:07:03,31.0,2023-06-19 00:09:19,2023-06-19 00:09:19,19.0,15.0,,SALAPI,2023-06-19 11:34:42,2023-06-19 11:27:27,2023-06-19 11:34:42,2023-06-19 11:32:26,2023-06-19 11:32:21,,2023-06-19 11:32:43,
266,2022-07-26,SALAPI,1.0,2.0,JL,yes,25.0,9.0,8.3,23.12,0.0,0.06999999999999999,**probe fell off duritng ignition,2023-06-19 11:36:55,2023-06-19 00:00:28,22.9,57.0,1.0,2023-06-19 00:05:09,1,2023-06-19 00:10:26,2023-06-19 00:10:32,,,,,2023-06-19 00:10:29,25.0,2023-06-19 00:14:13,2023-06-19 00:14:13,19.0,15.0,really good example of how bunsen burner ignites smoke and travels down to the plant and ignites it,SALAPI,2023-06-19 11:50:40,2023-06-19 11:41:36,2023-06-19 11:50:40,2023-06-19 11:46:56,2023-06-19 11:46:53,,2023-06-19 11:46:59,
267,2022-07-26,SALAPI,2.0,1.0,JL,yes,25.0,12.7,7.4,26.09,0.0,0.12,,2023-06-19 11:53:19,2023-06-19 00:00:23,24.6,49.0,1.0,2023-06-19 00:01:56,M,2023-06-19 00:24:47,2023-06-19 00:25:25,,,,,2023-06-19 00:24:55,13.0,2023-06-19 00:26:20,2023-06-19 00:26:20,19.0,15.0,"only had stem burn, leaves popped off when it was picked up to ignite",SALAPI,2023-06-19 12:19:16,2023-06-19 11:54:52,2023-06-19 12:19:16,2023-06-19 12:17:51,2023-06-19 12:17:43,,2023-06-19 12:18:21,
268,2022-07-26,SALAPI,2.0,2.0,JL,yes,25.0,14.0,8.0,26.93,0.0,0.06999999999999999,,2023-06-19 12:27:27,2023-06-19 12:27:27,27.0,44.0,0.0,,1,2023-06-19 12:33:15,2023-06-19 12:33:29,,,,,2023-06-19 12:33:18,36.0,2023-06-19 12:34:32,2023-06-19 12:34:32,19.0,15.0,,SALAPI,2023-06-19 12:34:32,,2023-06-19 12:34:32,2023-06-19 12:33:18,2023-06-19 12:33:15,,2023-06-19 12:33:29,
269,2022-07-26,SALAPI,3.0,1.0,JL,yes,19.6,18.7,12.6,21.69,0.0,0.1,,2023-06-19 12:36:39,2023-06-19 00:00:18,28.2,40.0,0.0,,M,2023-06-19 00:12:44,2023-06-19 00:12:58,,,,,2023-06-19 00:12:46,11.0,2023-06-19 00:14:03,2023-06-19 00:14:03,19.0,15.0,,SALAPI,2023-06-19 12:50:24,,2023-06-19 12:50:24,2023-06-19 12:49:07,2023-06-19 12:49:05,,2023-06-19 12:49:19,
270,2022-07-26,SALAPI,3.0,2.0,JL,yes,15.1,10.2,6.9,20.73,0.0,0.06,,2023-06-19 12:53:03,2023-06-19 00:01:00,30.6,37.0,0.0,,M,2023-06-19 00:05:18,2023-06-19 00:05:30,2023-06-19 00:05:12,2023-06-19 00:05:13,,,2023-06-19 00:05:19,14.0,2023-06-19 00:05:52,2023-06-19 00:05:52,19.0,15.0,,SALAPI,2023-06-19 12:57:55,,2023-06-19 12:57:55,2023-06-19 12:57:22,2023-06-19 12:57:21,2023-06-19 12:57:15,2023-06-19 12:57:33,2023-06-19 12:57:16
271,2022-07-26,SALAPI,3.0,3.0,JL,yes,16.0,11.0,8.4,22.0,0.0,0.06999999999999999,,2023-06-19 12:59:30,2023-06-19 00:00:24,31.4,36.0,1.0,2023-06-19 00:04:18,M,2023-06-19 00:07:00,2023-06-19 00:07:11,,,,,2023-06-19 00:07:05,8.0,2023-06-19 00:08:43,2023-06-19 00:08:43,19.0,15.0,,SALAPI,2023-06-19 13:07:49,2023-06-19 13:03:24,2023-06-19 13:07:49,2023-06-19 13:06:11,2023-06-19 13:06:06,,2023-06-19 13:06:17,
272,2022-07-26,SALAPI,4.0,1.0,JL,yes,25.0,14.0,13.0,32.61,2.0,0.16,,2023-06-19 13:09:43,2023-06-19 00:00:20,32.3,35.0,0.0,,1,2023-06-19 00:03:24,2023-06-19 00:03:31,,,,,2023-06-19 00:03:26,53.0,2023-06-19 00:04:32,2023-06-19 00:04:32,19.0,15.0,,SALAPI,2023-06-19 13:13:55,,2023-06-19 13:13:55,2023-06-19 13:12:49,2023-06-19 13:12:47,,2023-06-19 13:12:54,
273,2022-07-26,SALAPI,4.0,2.0,JL,yes,25.0,15.6,10.4,27.79,1.0,0.13,,2023-06-19 13:16:15,2023-06-19 00:00:23,31.9,36.0,0.0,,1,2023-06-19 00:01:52,2023-06-19 00:02:02,,,,,2023-06-19 00:01:53,42.0,2023-06-19 00:03:40,2023-06-19 00:03:40,19.0,15.0,,SALAPI,2023-06-19 13:19:32,,2023-06-19 13:19:32,2023-06-19 13:17:45,2023-06-19 13:17:44,,2023-06-19 13:17:54,
274,2022-07-26,SALAPI,5.0,1.0,JL,yes,25.0,8.4,5.3,22.18,0.0,0.13999999999999999,,2023-06-19 13:21:31,2023-06-19 00:00:37,31.8,37.0,0.0,,M,2023-06-19 00:12:58,2023-06-19 00:13:05,,,,,2023-06-19 00:13:00,31.0,2023-06-19 00:16:16,2023-06-19 00:16:16,19.0,15.0,,SALAPI,2023-06-19 13:37:10,,2023-06-19 13:37:10,2023-06-19 13:33:54,2023-06-19 13:33:52,,2023-06-19 13:33:59,
275,2022-07-26,SALAPI,5.0,3.0,JL,yes,25.0,8.0,6.6,21.77,0.0,0.09,,2023-06-19 13:56:08,2023-06-19 00:00:22,30.8,37.0,0.0,,1,2023-06-19 00:02:16,2023-06-19 00:02:20,,,,,2023-06-19 00:02:17,27.0,2023-06-19 00:12:16,2023-06-19 00:12:16,19.0,15.0,,SALAPI,2023-06-19 14:08:02,,2023-06-19 14:08:02,2023-06-19 13:58:03,2023-06-19 13:58:02,,2023-06-19 13:58:06,
276,2022-07-26,SALAPI,6.0,1.0,JL,yes,25.0,9.2,7.3,23.3,0.0,0.18,,2023-06-19 14:09:55,2023-06-19 00:00:23,31.5,37.0,0.0,,1,2023-06-19 00:02:07,2023-06-19 00:02:11,,,,,2023-06-19 00:02:08,31.0,2023-06-19 00:04:57,2023-06-19 00:04:57,19.0,15.0,,SALAPI,2023-06-19 14:14:29,,2023-06-19 14:14:29,2023-06-19 14:11:40,2023-06-19 14:11:39,,2023-06-19 14:11:43,
277,2022-07-26,SALAPI,6.0,2.0,JL,yes,18.0,9.1,6.4,19.37,1.0,0.18,,2023-06-19 14:16:06,2023-06-19 00:00:30,31.3,37.0,0.0,,M,2023-06-19 00:02:03,2023-06-19 00:02:13,,,,,2023-06-19 00:02:10,18.0,2023-06-19 00:03:05,2023-06-19 00:03:05,19.0,15.0,,SALAPI,2023-06-19 14:18:41,,2023-06-19 14:18:41,2023-06-19 14:17:46,2023-06-19 14:17:39,,2023-06-19 14:17:49,
278,2022-07-26,SALAPI,7.0,1.0,JL,yes,15.0,9.0,7.9,20.85,0.0,0.18,,2023-06-19 14:21:07,2023-06-19 00:01:07,31.3,36.0,0.0,,1,2023-06-19 00:03:24,2023-06-19 00:03:28,,,,,2023-06-19 00:03:25,46.0,2023-06-19 00:14:00,2023-06-19 00:14:00,19.0,15.0,,SALAPI,2023-06-19 14:34:00,,2023-06-19 14:34:00,2023-06-19 14:23:25,2023-06-19 14:23:24,,2023-06-19 14:23:28,
279,2022-07-26,SALAPI,7.0,2.0,JL,yes,13.0,9.3,6.5,19.83,0.0,0.15,,2023-06-19 14:36:09,2023-06-19 00:00:22,31.7,35.0,0.0,,1,2023-06-19 00:03:34,2023-06-19 00:03:42,,,,,2023-06-19 00:03:35,29.0,2023-06-19 00:13:43,2023-06-19 00:13:43,19.0,15.0,head was blocking fram at max flame height ,SALAPI,2023-06-19 14:49:30,,2023-06-19 14:49:30,2023-06-19 14:39:22,2023-06-19 14:39:21,,2023-06-19 14:39:29,
280,2022-07-26,SALAPI,8.0,1.0,JL,yes,25.0,11.3,10.4,43.74,0.0,0.08,,2023-06-19 14:51:36,2023-06-19 00:00:28,31.9,34.0,0.0,,M,2023-06-19 00:02:34,2023-06-19 00:02:56,2023-06-19 00:02:12,2023-06-19 00:02:19,,,2023-06-19 00:02:41,54.0,2023-06-19 00:13:47,2023-06-19 00:13:47,19.0,15.0,,SALAPI,2023-06-19 15:04:55,,2023-06-19 15:04:55,2023-06-19 14:53:49,2023-06-19 14:53:42,2023-06-19 14:53:20,2023-06-19 14:54:04,2023-06-19 14:53:27
281,2022-07-27,SALAPI,8.0,2.0,JC,yes,,,,,,,MISSING PLANT TRAIT DATA,2023-06-19 11:46:53,2023-06-19 11:46:53,28.3,43.0,1.0,2023-06-19 11:49:04,M,2023-06-19 11:50:06,2023-06-19 11:50:19,2023-06-19 11:49:57,2023-06-19 11:50:00,,,2023-06-19 11:50:16,25.0,2023-06-19 11:59:07,2023-06-19 11:59:07,19.0,15.0,,SALAPI,2023-06-19 11:59:07,2023-06-19 11:49:04,2023-06-19 11:59:07,2023-06-19 11:50:16,2023-06-19 11:50:06,2023-06-19 11:49:57,2023-06-19 11:50:19,2023-06-19 11:50:00
282,2022-08-17,SALAPI,9.0,1.0,JL,yes,25.0,15.3,11.2,29.68,0.0,0.13999999999999999,,2023-06-19 12:21:26,2023-06-19 12:21:26,28.8,39.0,0.0,,1,2023-06-19 12:24:18,2023-06-19 12:24:27,,,,,2023-06-19 12:24:20,40.0,2023-06-19 12:30:41,2023-06-19 12:30:41,19.0,15.0,duplicated P9R1,SALAPI,2023-06-19 12:30:41,,2023-06-19 12:30:41,2023-06-19 12:24:20,2023-06-19 12:24:18,,2023-06-19 12:24:27,
283,2022-08-17,SALAPI,9.0,2.0,JC,yes,21.0,13.1,9.2,25.55,0.0,0.08,,2023-06-19 12:47:00,2023-06-19 00:00:54,30.5,37.0,1.0,2023-06-19 00:02:18,M,2023-06-19 00:11:55,2023-06-19 00:12:04,,,,,2023-06-19 00:11:57,11.0,2023-06-19 00:13:47,2023-06-19 00:13:47,19.0,15.0,,SALAPI,2023-06-19 12:59:53,2023-06-19 12:48:24,2023-06-19 12:59:53,2023-06-19 12:58:03,2023-06-19 12:58:01,,2023-06-19 12:58:10,
284,2022-08-24,SALAPI,9.0,3.0,JC,yes,,,,,,,no plant traits data?,2023-06-19 12:08:28,2023-06-19 12:08:28,28.0,45.0,0.0,,M,2023-06-19 12:14:46,2023-06-19 12:15:14,,,,,2023-06-19 12:14:49,17.0,2023-06-19 12:16:07,2023-06-19 12:16:07,19.0,16.0,,SALAPI,2023-06-19 12:16:07,,2023-06-19 12:16:07,2023-06-19 12:14:49,2023-06-19 12:14:46,,2023-06-19 12:15:14,
285,2022-08-24,SALAPI,9.0,4.0,SM,yes,25.0,12.1,8.2,25.67,0.0,0.04,"labelled as SALAPI P9R1, but another SALAPI P9R1",2023-06-19 10:57:18,2023-06-19 00:00:18,27.4,44.0,1.0,2023-06-19 00:05:41,M,2023-06-19 00:06:03,2023-06-19 00:06:24,,,,,2023-06-19 00:06:10,29.0,2023-06-19 00:11:46,2023-06-19 00:11:46,19.0,16.0,duplicated P9R1,SALAPI,2023-06-19 11:08:46,2023-06-19 11:02:41,2023-06-19 11:08:46,2023-06-19 11:03:10,2023-06-19 11:03:03,,2023-06-19 11:03:24,
286,2022-08-24,SALAPI,9.0,5.0,SM,yes,25.0,12.3,7.5,25.57,0.0,0.065,"labelled as SALAPI P9R2, but another P9R2 (above)",2023-06-19 10:58:00,2023-06-19 00:00:19,28.3,44.0,1.0,2023-06-19 00:02:18,M,2023-06-19 00:03:27,2023-06-19 00:03:39,2023-06-19 00:03:18,2023-06-19 00:03:20,,,2023-06-19 00:03:36,27.0,2023-06-19 00:12:28,2023-06-19 00:12:28,19.0,16.0,duplicated P9R2,SALAPI,2023-06-19 11:10:09,2023-06-19 10:59:59,2023-06-19 11:10:09,2023-06-19 11:01:17,2023-06-19 11:01:08,2023-06-19 11:00:59,2023-06-19 11:01:20,2023-06-19 11:01:01
287,2022-08-17,SALAPI,10.0,1.0,JL,yes,25.0,13.9,8.5,32.46,0.0,0.1,,2023-06-19 13:01:29,2023-06-19 13:01:29,31.9,36.0,0.0,,1,2023-06-19 13:03:00,2023-06-19 13:03:13,,,,,2023-06-19 13:03:04,38.0,2023-06-19 13:06:19,2023-06-19 13:06:19,19.0,15.0,,SALAPI,2023-06-19 13:06:19,,2023-06-19 13:06:19,2023-06-19 13:03:04,2023-06-19 13:03:00,,2023-06-19 13:03:13,
288,2022-08-24,SALAPI,10.0,2.0,SM,yes,23.5,17.5,12.5,29.5,4.0,0.11000000000000001,,2023-06-19 11:15:08,2023-06-19 11:15:08,26.6,44.0,0.0,,1,2023-06-19 11:21:53,2023-06-19 11:22:20,2023-06-19 11:17:56,2023-06-19 11:18:02,,,2023-06-19 11:21:59,38.0,2023-06-19 11:23:01,2023-06-19 11:23:01,19.0,16.0,"listed as SALAPI P10R1 on the video, but there is already a SALAPI P10R1, so changed this one to R2",SALAPI,2023-06-19 11:23:01,,2023-06-19 11:23:01,2023-06-19 11:21:59,2023-06-19 11:21:53,2023-06-19 11:17:56,2023-06-19 11:22:20,2023-06-19 11:18:02
289,2022-11-15,SALAPI,11.0,1.0,KF,yes,25.0,16.0,11.0,29.86,0.0,0.09,,2023-06-19 13:37:36,2023-06-19 00:00:39,30.7,24.0,1.0,2023-06-19 00:02:04,0,,,,,,,,,2023-06-19 00:06:04,2023-06-19 00:06:04,19.0,16.0,,SALAPI,2023-06-19 13:43:01,2023-06-19 13:39:01,2023-06-19 13:43:01,,,,,
290,2022-11-15,SALAPI,11.0,2.0,KF,yes,22.0,7.0,6.0,20.79,0.0,0.08,,2023-06-19 14:00:53,2023-06-19 00:00:44,23.7,27.0,1.0,2023-06-19 00:02:07,0,,,,,,,,,2023-06-19 00:13:02,2023-06-19 00:13:02,19.0,16.0,,SALAPI,2023-06-19 14:13:11,2023-06-19 14:02:16,2023-06-19 14:13:11,,,,,
291,2022-11-15,SALAPI,12.0,1.0,RD,yes,20.0,9.0,7.0,22.99,0.0,0.09,,2023-06-19 14:48:04,2023-06-19 00:00:16,22.0,26.0,1.0,2023-06-19 00:01:54,1,2023-06-19 00:02:11,2023-06-19 00:02:19,,,,,2023-06-19 00:02:14,28.0,2023-06-19 00:03:01,2023-06-19 00:03:01,19.0,16.0,,SALAPI,2023-06-19 14:50:49,2023-06-19 14:49:42,2023-06-19 14:50:49,2023-06-19 14:50:02,2023-06-19 14:49:59,,2023-06-19 14:50:07,
292,2022-11-15,SALAPI,12.0,2.0,RD,yes,23.0,20.5,9.0,35.04,8.0,0.06999999999999999,large branches,2023-06-19 14:56:16,2023-06-19 00:00:11,22.3,27.0,1.0,2023-06-19 00:01:27,M,2023-06-19 00:08:39,2023-06-19 00:08:55,,,,,2023-06-19 00:08:48,37.0,2023-06-19 00:10:58,2023-06-19 00:10:58,19.0,16.0,,SALAPI,2023-06-19 15:07:03,2023-06-19 14:57:32,2023-06-19 15:07:03,2023-06-19 15:04:53,2023-06-19 15:04:44,,2023-06-19 15:05:00,
293,2022-07-27,SALLEU,1.0,1.0,JC,yes,25.0,4.3,2.7,18.84,2.0,0.18,,2023-06-19 10:27:31,2023-06-19 10:27:31,24.6,54.0,0.0,,M,2023-06-19 10:36:31,2023-06-19 10:36:36,,,,,2023-06-19 10:36:32,24.0,2023-06-19 10:39:19,2023-06-19 10:39:19,19.0,16.0,,SALLEU,2023-06-19 10:39:19,,2023-06-19 10:39:19,2023-06-19 10:36:32,2023-06-19 10:36:31,,2023-06-19 10:36:36,
294,2022-07-27,SALLEU,1.0,2.0,JC,yes,25.0,14.0,4.3,20.17,4.0,0.19,,2023-06-19 10:41:36,2023-06-19 10:41:36,26.5,47.0,1.0,2023-06-19 10:43:16,1,2023-06-19 10:49:55,2023-06-19 10:50:23,,,,,2023-06-19 10:49:57,19.0,2023-06-19 10:50:47,2023-06-19 10:50:47,19.0,16.0,,SALLEU,2023-06-19 10:50:47,2023-06-19 10:43:16,2023-06-19 10:50:47,2023-06-19 10:49:57,2023-06-19 10:49:55,,2023-06-19 10:50:23,
295,2022-07-27,SALLEU,1.0,3.0,JC,yes,25.0,9.0,9.6,20.84,8.0,0.15,,2023-06-19 10:53:24,2023-06-19 10:53:24,27.7,43.0,0.0,,M,2023-06-19 11:12:30,2023-06-19 11:12:50,,,,,2023-06-19 11:12:32,25.0,2023-06-19 11:14:31,2023-06-19 11:14:31,19.0,16.0,,SALLEU,2023-06-19 11:14:31,,2023-06-19 11:14:31,2023-06-19 11:12:32,2023-06-19 11:12:30,,2023-06-19 11:12:50,
296,2022-07-27,SALLEU,1.0,4.0,JC,yes,25.0,9.6,3.3,19.66,6.0,0.22000000000000003,,2023-06-19 11:17:21,2023-06-19 11:17:21,29.4,33.0,1.0,2023-06-19 11:20:42,1,2023-06-19 11:21:47,2023-06-19 11:21:51,,,,,2023-06-19 11:21:49,15.5,2023-06-19 11:22:29,2023-06-19 11:22:29,19.0,16.0,,SALLEU,2023-06-19 11:22:29,2023-06-19 11:20:42,2023-06-19 11:22:29,2023-06-19 11:21:49,2023-06-19 11:21:47,,2023-06-19 11:21:51,
297,2022-07-27,SALLEU,1.0,5.0,JC,yes,25.0,4.3,3.1,18.74,0.0,0.21000000000000002,,2023-06-19 11:25:10,2023-06-19 11:25:10,30.1,31.0,0.0,,M,2023-06-19 11:34:39,2023-06-19 11:34:59,,,,,2023-06-19 11:34:40,22.0,2023-06-19 11:35:17,2023-06-19 11:35:17,19.0,16.0,,SALLEU,2023-06-19 11:35:17,,2023-06-19 11:35:17,2023-06-19 11:34:40,2023-06-19 11:34:39,,2023-06-19 11:34:59,
298,2022-07-27,SALLEU,1.0,6.0,JC,yes,25.0,9.5,3.3,21.03,4.0,0.16999999999999998,,2023-06-19 11:40:50,2023-06-19 11:40:50,32.4,32.0,0.0,,M,2023-06-19 11:50:29,2023-06-19 11:50:59,,,,,2023-06-19 11:50:32,25.0,2023-06-19 11:52:01,2023-06-19 11:52:01,19.0,16.0,,SALLEU,2023-06-19 11:52:01,,2023-06-19 11:52:01,2023-06-19 11:50:32,2023-06-19 11:50:29,,2023-06-19 11:50:59,
299,2022-07-27,SALLEU,1.0,7.0,JC,yes,25.0,4.5,3.0,19.07,5.0,0.18,,2023-06-19 11:54:07,2023-06-19 11:54:07,34.2,32.0,0.0,,M,2023-06-19 12:04:13,2023-06-19 12:04:23,,,,,2023-06-19 12:04:14,21.5,2023-06-19 12:08:37,2023-06-19 12:08:37,19.0,16.0,,SALLEU,2023-06-19 12:08:37,,2023-06-19 12:08:37,2023-06-19 12:04:14,2023-06-19 12:04:13,,2023-06-19 12:04:23,
300,2022-07-27,SALLEU,1.0,8.0,JC,yes,25.0,7.5,2.0,18.98,7.0,0.21000000000000002,,2023-06-19 12:42:51,2023-06-19 12:42:51,33.8,33.0,0.0,,1,2023-06-19 12:49:28,2023-06-19 12:49:44,,,,,2023-06-19 12:49:29,13.0,2023-06-19 13:06:10,2023-06-19 13:06:10,19.0,16.0,cannot see glow end time at all,SALLEU,2023-06-19 13:06:10,,2023-06-19 13:06:10,2023-06-19 12:49:29,2023-06-19 12:49:28,,2023-06-19 12:49:44,
301,2022-07-27,SALLEU,1.0,9.0,JC,yes,25.0,20.0,7.5,26.49,9.0,0.19,,2023-06-19 13:07:54,2023-06-19 13:07:54,33.2,34.0,1.0,2023-06-19 13:08:48,1,2023-06-19 13:15:53,2023-06-19 13:16:36,2023-06-19 13:09:18,2023-06-19 13:09:23,2023-06-19 13:20:31,2023-06-19 13:21:14,2023-06-19 13:15:54,15.0,2023-06-19 13:22:54,2023-06-19 13:22:54,19.0,16.0,glow start by touching pilot flame,SALLEU,2023-06-19 13:22:54,2023-06-19 13:08:48,2023-06-19 13:22:54,2023-06-19 13:15:54,2023-06-19 13:15:53,2023-06-19 13:09:18,2023-06-19 13:16:36,2023-06-19 13:09:23
302,2022-07-27,SALLEU,1.0,10.0,JC,yes,25.0,8.5,5.75,19.74,9.0,0.19,,2023-06-19 13:24:57,2023-06-19 13:24:57,33.8,33.0,0.0,,M,2023-06-19 13:35:26,2023-06-19 13:35:55,,,,,2023-06-19 13:35:33,21.0,2023-06-19 13:38:41,2023-06-19 13:38:41,19.0,16.0,,SALLEU,2023-06-19 13:38:41,,2023-06-19 13:38:41,2023-06-19 13:35:33,2023-06-19 13:35:26,,2023-06-19 13:35:55,
303,2022-07-27,SALLEU,1.0,11.0,JC,yes,25.0,12.5,5.0,20.98,9.0,0.16999999999999998,,2023-06-19 13:40:17,2023-06-19 13:40:17,34.3,32.0,1.0,2023-06-19 13:43:45,M,2023-06-19 13:51:00,2023-06-19 13:51:19,,,,,2023-06-19 13:51:01,24.0,2023-06-19 13:52:50,2023-06-19 13:52:50,19.0,16.0,,SALLEU,2023-06-19 13:52:50,2023-06-19 13:43:45,2023-06-19 13:52:50,2023-06-19 13:51:01,2023-06-19 13:51:00,,2023-06-19 13:51:19,
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2022-07-27,SALLEU,2.0,2.0,JL,yes,25.0,6.2,3.6,18.72,0.0,0.16,,2023-06-19 14:13:28,2023-06-19 14:13:28,33.5,33.0,1.0,2023-06-19 14:15:54,M,2023-06-19 14:22:59,2023-06-19 14:23:04,,,,,2023-06-19 14:23:03,7.0,2023-06-19 14:29:31,2023-06-19 14:29:31,19.0,16.0,only ignited stem; leaves fell off,SALLEU,2023-06-19 14:29:31,2023-06-19 14:15:54,2023-06-19 14:29:31,2023-06-19 14:23:03,2023-06-19 14:22:59,,2023-06-19 14:23:04,
306,2022-07-27,SALLEU,2.0,3.0,JL,yes,25.0,11.0,6.9,21.56,9.0,0.16999999999999998,,2023-06-19 14:32:27,2023-06-19 14:32:27,32.6,33.0,1.0,2023-06-19 14:35:03,1,2023-06-19 14:35:36,2023-06-19 14:35:49,,,,,2023-06-19 14:35:37,29.0,2023-06-19 14:39:18,2023-06-19 14:39:18,19.0,16.0,,SALLEU,2023-06-19 14:39:18,2023-06-19 14:35:03,2023-06-19 14:39:18,2023-06-19 14:35:37,2023-06-19 14:35:36,,2023-06-19 14:35:49,
307,2022-07-27,SALLEU,2.0,4.0,JL,yes,25.0,13.1,4.7,20.57,1.0,0.16,,2023-06-19 14:41:28,2023-06-19 14:41:28,31.9,35.0,0.0,,1,2023-06-19 14:43:10,2023-06-19 14:43:15,,,,,2023-06-19 14:43:11,21.0,2023-06-19 14:44:13,2023-06-19 14:44:13,19.0,16.0,,SALLEU,2023-06-19 14:44:13,,2023-06-19 14:44:13,2023-06-19 14:43:11,2023-06-19 14:43:10,,2023-06-19 14:43:15,
308,2022-07-27,SALLEU,2.0,5.0,JL,yes,25.0,5.5,3.4,18.58,0.0,0.18,,2023-06-19 14:46:50,2023-06-19 14:46:50,31.8,35.0,0.0,,M,2023-06-19 14:56:35,2023-06-19 14:56:54,,,,,2023-06-19 14:56:36,27.0,2023-06-19 14:57:36,2023-06-19 14:57:36,19.0,16.0,,SALLEU,2023-06-19 14:57:36,,2023-06-19 14:57:36,2023-06-19 14:56:36,2023-06-19 14:56:35,,2023-06-19 14:56:54,
309,2022-07-27,SALLEU,2.0,6.0,JL,yes,25.0,5.4,3.1,19.07,4.0,0.13,very few leaves on this sample,2023-06-19 15:01:57,2023-06-19 15:01:57,30.8,36.0,0.0,,M,2023-06-19 15:11:47,2023-06-19 15:12:10,,,,,2023-06-19 15:11:52,14.0,2023-06-19 15:12:42,2023-06-19 15:12:42,19.0,16.0,,SALLEU,2023-06-19 15:12:42,,2023-06-19 15:12:42,2023-06-19 15:11:52,2023-06-19 15:11:47,,2023-06-19 15:12:10,
310,2022-07-27,SALLEU,2.0,7.0,JL,yes,25.0,4.4,3.9,18.47,0.0,0.16,,2023-06-19 15:12:55,2023-06-19 15:12:55,30.7,36.0,1.0,2023-06-19 15:23:49,M,2023-06-19 15:31:31,2023-06-19 15:31:37,,,,,2023-06-19 15:31:34,4.0,2023-06-19 15:29:42,2023-06-19 15:29:42,19.0,16.0,"sample finished glow duration prior to manual ignition; manual ignition is for just small portion of stem that remained after majority of sample was consumed via glowing combustion, didn't really glow much after manual ignition as not much mass left to glow; CONSIDER AS 0 IGNITION?",SALLEU,2023-06-19 15:29:42,2023-06-19 15:23:49,2023-06-19 15:29:42,2023-06-19 15:31:34,2023-06-19 15:31:31,,2023-06-19 15:31:37,
311,2022-07-27,SALLEU,2.0,8.0,JL,yes,25.0,12.3,11.9,26.12,13.0,0.13999999999999999,,2023-06-19 15:37:04,2023-06-19 15:37:04,30.7,36.0,0.0,,1,2023-06-19 15:44:52,2023-06-19 15:45:09,,,,,2023-06-19 15:44:59,32.0,2023-06-19 15:47:49,2023-06-19 15:47:49,19.0,16.0,glare on screen makes glow v. difficult to determine,SALLEU,2023-06-19 15:47:49,,2023-06-19 15:47:49,2023-06-19 15:44:59,2023-06-19 15:44:52,,2023-06-19 15:45:09,
312,2022-07-27,SALLEU,3.0,1.0,JL,yes,25.0,10.3,7.9,21.5,8.0,0.13999999999999999,,2023-06-19 15:50:12,2023-06-19 15:50:12,30.4,36.0,0.0,,M,2023-06-19 16:02:17,2023-06-19 16:02:30,,,,,2023-06-19 16:02:21,22.0,2023-06-19 16:03:50,2023-06-19 16:03:50,19.0,16.0,,SALLEU,2023-06-19 16:03:50,,2023-06-19 16:03:50,2023-06-19 16:02:21,2023-06-19 16:02:17,,2023-06-19 16:02:30,
313,2022-07-27,SALLEU,3.0,2.0,JL,yes,25.0,10.9,10.2,23.82,11.0,0.16999999999999998,,2023-06-19 16:06:17,2023-06-19 16:06:17,29.7,38.0,1.0,2023-06-19 16:09:06,1,2023-06-19 16:12:22,2023-06-19 16:13:22,,,,,2023-06-19 16:12:25,30.0,2023-06-19 16:14:54,2023-06-19 16:14:54,19.0,16.0,flame was rather small for last 32 seconds of flame duration,SALLEU,2023-06-19 16:14:54,2023-06-19 16:09:06,2023-06-19 16:14:54,2023-06-19 16:12:25,2023-06-19 16:12:22,,2023-06-19 16:13:22,
