"","species","ignition","prop_ig","fh","fd","temp_change","heat_flux_change","r_fh","r_fd","r_temp_change","r_heat_flux_change"
"134","SALAPI","M",0.444444444444444,-0.952535921946657,-0.484382687135634,0.933195039145389,0.46025659868157,-1.72008896079054,-0.980704746152117,0.235003605964609,-0.964638541370236
"135","SALAPI","M",0.444444444444444,0.444940516447914,0.281374842912379,0.61281420924304,-0.829379074272987,-0.334318656309805,-0.225932152336869,-0.0908123560870722,-2.27059629185691
"136","SALLEU","1",0.375,-0.641985602303419,1.6852636480004,1.40709168337595,-0.200722120086949,-1.82009901545257,1.10289292182726,1.15892734437888,-2.03955118938757
"137","SALLEU","1",0.375,-0.331435282660181,0.728066735440387,0.799703026686077,-0.104772658049108,-0.893025643013985,0.724235984192867,0.837788980887192,-1.08397231065804
"138","SALLEU","M",0.375,0.134390196804676,0.217561715408378,0.372528586816279,-0.945839504314619,-0.49255941123471,0.152398403527921,0.380268386516954,-2.01617075647789
"139","SALLEU","M",0.375,0.0567526168938666,-0.739635197151639,0.419250791177038,-1.16700066899221,-0.375094759248259,-0.621716238486013,0.517576126699922,-1.96529729562013
"140","SALLEU","1",0.375,-0.603166812348015,-0.80344832465564,0.639512611734902,-0.763770247929711,-1.11500610356802,-0.760593096913908,0.700697877570681,-1.67360107102713
"141","SALLEU","M",0.375,-0.0985225429277525,0.217561715408378,-0.114717258660209,-0.715003602857489,-0.520614807475015,0.344634787601308,-0.0118626463462143,-1.49969849820864
"142","SALLEU","M",0.375,0.134390196804676,0.855692990448389,0.4459491936689,-0.257376492078108,-0.51109412326495,0.773136862866054,0.445083367466466,-1.35355103366724
"143","SALLEU","M",0.375,-0.137341332883157,-0.420569559631633,0.365853986193313,-0.337776414863595,-0.591625465693468,-0.323705062078807,0.453761985096644,-1.16735702342808
"144","SALLEU","1",0.375,-0.797260762125038,-0.0376907946076263,0.94654424039132,-0.411723067456041,-1.24276529449997,0.0674124051197733,1.03852858840665,-1.22906211787144
"145","SALLEU","M",0.375,-0.176160122838562,0.791879862944388,0.299107979963657,-0.0724818953967337,-0.695803503334455,0.827411799864276,0.356669824366548,-0.993194103515563
"146","SALLEU","M",0.375,0.0567526168938666,0.153748587904377,0.32580638245552,-0.27554054741793,-0.583854147378328,0.0757695170856937,0.327205194648641,-1.36491422336867
"147","SALLEU","1",0.375,0.444940516447914,-0.22913017711963,0.639512611734902,0.17787670203873,-0.213979483111019,-0.360203106396677,0.665351863978592,-1.08360998963333
"148","SALLEU","M",0.375,-1.2630862415899,-0.739635197151639,0.345830184324416,-0.479142449506808,-1.64496107185472,-0.610731302253248,0.500300897435643,-1.35433997291867
"149","SALLEU","M",0.375,-1.49599898132232,-0.675822069647637,-0.722105915350078,-0.618351073672667,-1.85348603259999,-0.524032890930986,-0.556312010261076,-1.45954426889261
"150","SALLEU","1",0.375,-0.176160122838562,-0.739635197151639,-0.134741060529107,-0.357800454327171,-0.738504517608351,-0.780082402508375,-0.0640619680534239,-1.48463000635923
"151","SALLEU","M",0.375,0.289665356626295,0.153748587904377,0.152266766258414,-0.568612040138037,-0.0785523174057196,0.295468241740993,0.313078466877195,-1.42476713976243
"152","SALLEU","M",0.375,-0.719623182214229,0.409001097920381,0.118893763143586,-0.490653521418285,-1.13564090306107,0.505865595473207,0.257512007485926,-1.41345710429883
"153","SALLEU","1",0.375,0.677853256180343,0.0261223328963748,0.879798234161664,0.173240526896627,-0.425899832104344,-0.522378173225742,0.699102464730718,-1.70848511099602
