"","label","species","plant_number","leaf_number","area_cm2","std_dev_cm2","x","y","xm","ym","perim","bx","by","width","height","major","minor","angle","circ","feret","feret_x","feret_y","feret_angle","min_feret","ar","round","solidity","x_1"
"297","MANDEN_P6_R1_W_00001.jpg","MANDEN",6,2,1.594725426,20.465874686,8.987929388,9.707498541,8.987986709,9.70752656,6.957804806,7.331701921,9.276416873,2.936055545,0.852131063,2.62498296,0.77351644,3.657340306,0.413953254,2.944879255,1738,2334,4.436474486,0.844421834,3.393571,0.294674843,0.933056375,36
"298","MANDEN_P6_R1_W_00001.jpg","MANDEN",6,3,2.448802379,16.703576861,17.772378884,12.369301623,17.772850661,12.369234791,9.095379041,15.574593495,11.866557828,3.805060491,1.029306829,3.276148733,0.95170039,177.193284376,0.371982062,3.810444352,3692,2890,176.953873864,1.029306829,3.442416088,0.290493646,0.924114218,37
"299","MANDEN_P6_R1_W_00001.jpg","MANDEN",6,4,2.751361373,17.34902452,10.033128565,16.105130306,10.034005782,16.105026516,9.616700743,7.778859806,15.566156553,4.00754708,1.063054594,3.529688021,0.992479245,1.66038861,0.37385681,4.008934495,1844,3820,1.507435759,1.063054594,3.556435098,0.281180444,0.933375995,38
"300","MANDEN_P6_R1_W_00001.jpg","MANDEN",6,5,2.416129851,19.613098766,17.393085475,19.095182067,17.393164473,19.095135359,8.204031115,15.4733502,18.586581511,3.416961195,1.041962241,3.100634999,0.992155501,178.890608564,0.451102815,3.417127846,3668,4509,0.565865843,1.041962241,3.125150236,0.319984617,0.95851012,39
"301","QUEAGR_P1_R1.jpg","QUEAGR",1,1,11.99665584,23.4759234,14.22088153,4.167079748,14.22089263,4.165428481,22.10597379,11.61391859,2.448134957,5.375801504,3.377753214,4.949165798,3.086301257,166.1724496,0.308496871,5.442538531,2761,957,171.0181648,3.226818783,1.603591285,0.623600296,0.903129342,1
"302","QUEAGR_P1_R1.jpg","QUEAGR",1,2,14.5247848,23.77340692,7.347935564,7.118740197,7.348827899,7.118559039,26.49029174,4.387293403,5.186512719,5.691282813,3.911968231,5.360149704,3.450189156,177.5097704,0.260103435,5.822207533,1043,1870,12.5602371,3.838900575,1.553581401,0.643674029,0.888620186,2
"303","QUEAGR_P1_R1.jpg","QUEAGR",1,3,15.88467085,37.72633885,15.04982389,13.04334739,15.07476845,13.03975594,25.12080574,11.84527155,11.09652924,6.448437955,3.722679446,5.772748221,3.503529048,168.4995856,0.31631585,6.535665533,2816,3046,170.6286138,3.704827218,1.647695264,0.606908341,0.902832105,3
"304","QUEAGR_P1_R1.jpg","QUEAGR",1,4,12.77541957,25.14464661,4.991742836,14.95110631,4.995335061,14.94990892,21.91870505,2.086383056,13.33013691,5.872158764,3.167432342,5.359575104,3.034973683,169.4072177,0.334160607,6.066377357,496,3409,165.4626962,3.143082045,1.765937917,0.566271323,0.93519382,4
"305","QUEAGR_P1_R1.jpg","QUEAGR",1,5,12.52007821,22.98999876,12.0037254,19.71805819,12.00376115,19.71769305,23.33779248,8.934430669,18.1717234,6.166607985,3.045446236,5.505426604,2.895517427,4.455467678,0.288866619,6.166613724,2124,4650,179.9218339,3.002327235,1.90136193,0.525938794,0.900438327,5
"306","QUEAGR_P2_00001.jpg","QUEAGR",2,1,6.56525497,23.8142428,14.18595417,1.504494075,14.18691062,1.502766135,14.33714142,12.06201089,0.272991193,4.115867224,2.38132318,3.607955529,2.316863992,0.042752237,0.401362065,4.116175774,2872,384,0.701545912,2.379609061,1.557258235,0.642154254,0.923585418,6
"307","QUEAGR_P2_00001.jpg","QUEAGR",2,2,7.051311449,21.58817226,7.713969602,5.630992091,7.713816466,5.630032587,14.89858452,5.762214114,4.304861127,3.863875353,2.587116541,3.553493178,2.526530411,0.952246037,0.399199275,3.880242983,1373,1270,174.0981131,2.565011517,1.406471564,0.710999089,0.944266632,7
"308","QUEAGR_P2_00001.jpg","QUEAGR",2,3,6.61499656,20.71750769,12.77069973,9.375486856,12.7731827,9.375323209,14.42854938,10.7348537,8.109938378,4.078068444,2.515718844,3.572926373,2.357304442,174.8204329,0.399295252,4.085589689,2556,2175,176.5228631,2.49738318,1.515683045,0.659768547,0.954373678,8
"309","QUEAGR_P2_00001.jpg","QUEAGR",2,4,7.460956379,29.30725577,8.382315186,14.38087854,8.385628062,14.38360666,15.39114136,6.278797449,13.06997837,4.237663295,2.59551627,3.779812971,2.513241998,178.2897985,0.395788081,4.264155348,1495,3513,6.390046664,2.580577779,1.50395902,0.664911734,0.9280086,9
"310","QUEAGR_P2_00001.jpg","QUEAGR",2,5,6.430741009,22.24156292,12.85251409,18.06358751,12.85342844,18.0621082,14.01278401,10.87764909,16.79525819,3.973071831,2.456920741,3.528754949,2.320329372,174.3616888,0.411549452,3.97548846,2590,4288,178.0021201,2.377627383,1.520799156,0.657549024,0.934629657,10
"311","QUEAGR_P3_00001.jpg","QUEAGR",3,1,10.44003669,19.98211514,14.96361552,2.479647798,14.96486337,2.477976212,19.74537816,12.04521143,0.953369245,5.590019669,3.002903128,4.88063132,2.723554944,4.816954523,0.33649683,5.697290754,2868,764,11.13598312,2.995103347,1.792007659,0.558033329,0.888212087,11
"312","QUEAGR_P3_00001.jpg","QUEAGR",3,2,10.37909442,19.36990689,8.300022841,7.418807212,8.302690522,7.417773935,19.70745575,5.27502983,5.900809643,5.585819804,3.015502721,4.939619998,2.675321879,11.23862858,0.335821275,5.725234911,1256,1942,12.67013215,2.938947711,1.846364745,0.541604796,0.890097356,12
"313","QUEAGR_P3_00001.jpg","QUEAGR",3,3,9.943696753,16.8047446,14.64422598,11.65850227,14.6451194,11.65703265,18.99826681,11.91081576,10.02087673,5.224631456,3.24649527,4.500727803,2.813035687,18.24495694,0.346202158,5.452027554,2836,2959,16.60623855,3.095783502,1.599954037,0.625017955,0.876154567,13
"314","QUEAGR_P3_00001.jpg","QUEAGR",3,4,7.459562909,16.59162595,7.664027315,14.61641593,7.665193368,14.61646494,15.25478,5.207831998,13.23797295,4.519054218,2.763510851,3.843600344,2.471071295,6.575823208,0.402820299,4.558236615,1240,3557,7.517895536,2.715939602,1.55543887,0.642905368,0.883382926,14
"315","QUEAGR_P3_00001.jpg","QUEAGR",3,5,9.097066657,15.8251046,10.50511704,19.92349725,10.50643255,19.92383854,16.90034267,8.21493499,18.40800617,4.426657198,2.994503399,4.103520984,2.822635745,165.8238165,0.400239751,4.668324635,1956,4483,161.4835494,2.984203753,1.453790484,0.687857027,0.903660795,15
"316","QUEAGR_P4_00002.jpg","QUEAGR",4,1,5.842114547,18.77340495,15.52063672,3.3075923,15.52260828,3.306796849,11.99889958,13.48996482,2.083132799,3.863875353,2.461120606,3.143684708,2.366144177,4.674888307,0.509914186,3.866832387,3212,755,177.7591345,2.439058482,1.3286108,0.752665867,0.930905871,16
"317","QUEAGR_P4_00002.jpg","QUEAGR",4,2,5.967068245,20.6123579,8.51831958,7.646131257,8.520388697,7.645572688,13.15938851,6.383794062,6.404793385,3.893274405,2.427521689,3.381547936,2.246754267,4.578352978,0.433011521,3.893331037,1520,1778,0.309035728,2.426871574,1.505081346,0.664415915,0.920278077,17
"318","QUEAGR_P4_00002.jpg","QUEAGR",4,3,3.56246803,16.70981473,14.66894258,12.61295657,14.67051059,12.61281509,9.298522755,13.09097769,11.5874262,2.952504754,1.948737135,2.482944201,1.826813172,170.4796969,0.517765279,2.952612287,3117,3040,179.511001,1.93217302,1.359167012,0.735744755,0.911666727,18
"319","QUEAGR_P4_00002.jpg","QUEAGR",4,4,2.360062089,18.33060891,8.082738386,16.29279525,8.084496546,16.29359851,7.673413666,6.765981733,15.59409694,2.389722909,1.432153799,2.128714546,1.411614528,173.547995,0.503681582,2.482404167,1611,3765,164.2942783,1.432153799,1.507999885,0.663130024,0.923012714,19
"320","QUEAGR_P4_00002.jpg","QUEAGR",4,5,4.723475561,18.23865995,12.7358039,21.46371299,12.73785932,21.46318516,10.99392927,10.8062514,20.44494046,3.59088416,2.108331986,2.962074514,2.030372917,5.490962067,0.491095166,3.59241887,2573,5093,178.325162,2.068250126,1.458882006,0.685456395,0.910741311,20
"321","QUEAGR_P5_00001.jpg","QUEAGR",5,1,14.12003246,18.71643507,16.63134032,3.73549002,16.63115579,3.733781307,21.41185895,13.69155832,1.856340115,5.821012217,3.653882128,5.139465217,3.498065059,179.5534015,0.387023033,5.843152729,3260,812,175.0106374,3.587603034,1.469230883,0.680628219,0.938177514,21
"322","QUEAGR_P5_00001.jpg","QUEAGR",5,2,12.35014905,18.80090502,8.164703218,6.534246511,8.164173192,6.533730914,20.02734482,5.577420075,4.577852321,5.039837417,3.788277792,4.409839422,3.565821031,175.7190093,0.386932592,5.052623785,1328,1524,173.7965521,3.669796015,1.23669679,0.808605641,0.940799529,22
"323","QUEAGR_P5_00001.jpg","QUEAGR",5,3,14.04478507,21.63038004,15.15351564,11.96882689,15.15469132,11.96764398,21.5769712,12.02421211,10.18467145,5.850411269,3.63708267,5.070873949,3.526487925,179.6843287,0.379091457,5.861277711,2863,2803,175.8909829,3.637067633,1.437938838,0.695439871,0.932219146,23
"324","QUEAGR_P5_00001.jpg","QUEAGR",5,4,9.076058773,20.66588112,8.382502307,15.0658627,8.384782645,15.06538856,17.23492066,6.031005443,13.48996482,4.443456656,3.120499334,3.930961101,2.939738309,175.4713679,0.383962302,4.490888633,1436,3692,8.334702205,3.042011144,1.337180622,0.747842127,0.930751114,24
"325","QUEAGR_P5_00001.jpg","QUEAGR",5,5,9.292187748,20.9671223,10.98715795,20.28593711,10.98887682,20.28602102,16.76767786,8.555124016,18.79019384,4.934840805,2.910506109,4.242308128,2.788854685,174.767708,0.415319188,4.960509387,2037,4847,174.1687335,2.870039787,1.521164997,0.657390883,0.909529129,25
"326","QUEAGR_P6_00002.jpg","QUEAGR",6,1,7.787328242,22.49561919,14.49907614,2.394851247,14.50661421,2.393553426,15.77281329,11.72602173,1.121363825,5.018838095,2.519918709,4.187340301,2.367883561,7.854712967,0.393350784,5.049826695,2792,592,6.35071632,2.456359518,1.768389447,0.565486297,0.910423261,26
"327","QUEAGR_P6_00002.jpg","QUEAGR",6,2,14.54955638,19.86387153,7.828438724,6.103287855,7.83426943,6.101550976,20.71115973,4.535853676,4.199864515,5.938608424,3.557285244,5.409745851,3.424388327,5.220614413,0.42623664,5.976727424,1083,1531,7.469595894,3.553967256,1.579769972,0.63300355,0.924152658,27
"328","QUEAGR_P6_00002.jpg","QUEAGR",6,3,11.72278765,21.63062429,13.60038208,9.920520634,13.60643433,9.920649796,18.61742667,10.25606915,8.349330655,6.173800836,3.103699876,5.11464113,2.918272549,1.043033119,0.42501226,6.177812261,2442,2352,177.9351282,3.079879553,1.752626269,0.570572299,0.91625554,28
"329","QUEAGR_P6_00002.jpg","QUEAGR",6,4,10.30139523,17.59228696,6.852972702,15.94397005,6.856604932,15.94362074,17.46631411,4.015070476,14.46013352,5.459823869,2.897906515,4.830663512,2.715184725,177.6949963,0.424329653,5.47726744,956,3763,175.4260787,2.896278447,1.779128863,0.562072833,0.913855222,29
"330","QUEAGR_P6_00002.jpg","QUEAGR",6,5,4.750533576,24.14676765,9.707982241,18.71848385,9.713796561,18.71860959,12.39515801,7.677352333,17.61843164,3.561485108,2.188129412,2.999107487,2.016789073,179.7210868,0.388551081,3.561685686,1828,4423,179.3919308,2.159440916,1.487070476,0.672463085,0.875236218,30
"331","QUEAGR_P7_00001.jpg","QUEAGR",7,1,4.470834142,18.70350592,15.63861591,3.913532685,15.63736088,3.913757054,11.26805073,13.79235507,2.897906515,3.292693779,2.032734425,2.940366244,1.935963875,2.476335328,0.442487326,3.313118166,3284,961,6.989885044,1.996532468,1.518812557,0.658409094,0.941996938,31
"332","QUEAGR_P7_00001.jpg","QUEAGR",7,2,4.063746847,21.92543791,10.99125792,7.374147385,10.99082177,7.372749918,10.99824035,9.189303558,6.337595552,3.124699199,2.024334696,2.702201744,1.914780492,6.17969831,0.422172653,3.124744358,2188,1772,0.308038857,1.953063264,1.41123317,0.708600124,0.919275229,32
"333","QUEAGR_P7_00001.jpg","QUEAGR",7,3,3.991868485,21.26555739,13.04109348,11.63261481,13.04134107,11.63205669,10.12045988,11.23883744,10.70125478,3.259094863,1.826941064,2.842278257,1.78821507,4.626615821,0.489762573,3.266125841,2676,2816,3.760165555,1.817780178,1.589449896,0.629148489,0.942108714,33
"334","QUEAGR_P7_00001.jpg","QUEAGR",7,4,2.742807754,24.44211079,9.543280092,15.11407035,9.543585613,15.11331158,8.818297034,8.118338107,14.18714233,2.524118573,1.751343503,2.167343112,1.611305232,13.87145668,0.443236774,2.543696753,1933,3638,7.113282624,1.679502254,1.345085381,0.743447229,0.926438083,34
"335","QUEAGR_P7_00001.jpg","QUEAGR",7,5,1.934207045,16.69399429,11.30086262,19.50764496,11.30087961,19.50754931,6.611538529,10.10067416,18.80279343,2.133531173,1.331357051,1.90942052,1.289767692,9.613253799,0.556042207,2.142153237,2405,4708,13.95450917,1.32410214,1.480437548,0.675475977,0.948503367,35
"336","QUEAGR_P8_00001.jpg","QUEAGR",8,1,4.161078087,12.77965738,14.70741102,3.535455292,14.70806409,3.535286189,11.11411812,13.14557593,2.440121283,3.225495947,2.141930902,2.718825052,1.948653947,9.619184226,0.423317004,3.22588966,3130,766,0.89517371,2.087789794,1.395232363,0.716726494,0.871699082,36
"337","QUEAGR_P8_00001.jpg","QUEAGR",8,2,3.163106556,15.84415006,8.468703289,6.273753588,8.469783884,6.273871376,9.478571189,6.992774417,5.375826579,2.860107734,1.810141606,2.378483227,1.693260775,178.2209831,0.442423242,2.907889866,1665,1429,169.5989328,1.806877409,1.404676269,0.711907805,0.884795855,37
"338","QUEAGR_P8_00001.jpg","QUEAGR",8,3,5.148413384,9.960356148,13.40959328,10.3890405,13.40977258,10.38889729,11.89800041,11.49502918,9.235502068,3.532086057,2.284726296,3.105054626,2.111126631,6.860586701,0.457020115,3.535143493,2737,2480,2.383110271,2.234835589,1.470804536,0.679899997,0.922099277,38
"339","QUEAGR_P8_00001.jpg","QUEAGR",8,4,2.392111901,18.44108288,9.186736121,14.73510356,9.187733625,14.73523187,8.094171911,7.748750029,14.02334761,2.746711393,1.394355019,2.343391675,1.299710799,173.3054619,0.458824402,2.783911486,1845,3452,170.6229393,1.392627976,1.803010082,0.554628069,0.912157981,39
"340","QUEAGR_P8_00001.jpg","QUEAGR",8,5,4.369057908,15.88541091,12.7153828,19.83654858,12.71537473,19.83569522,11.04052868,10.95744652,18.69359695,3.238095541,2.137731038,2.828002383,1.967062452,6.029897251,0.450420268,3.247562718,2609,4772,4.375973446,2.120656396,1.437677985,0.695566052,0.910464302,40
"341","SALAPI_P10_R1_W_00001.jpg","SALAPI",10,1,3.668594535,23.546433744,16.360539477,5.998883802,16.365900024,6.000439864,11.569643232,13.74799572,5.184500381,4.517982024,1.619892715,3.86554767,1.208366843,166.699795266,0.344405156,4.631967174,3260,1247,166.571243689,1.324018722,3.198985218,0.312599131,0.887022934,1
"342","SALAPI_P10_R1_W_00001.jpg","SALAPI",10,2,3.950528551,44.564622099,11.040164764,8.100880681,11.052645692,8.099552133,12.738283771,8.183832985,7.378105098,5.146534145,1.371002948,4.126669177,1.218893243,179.38423324,0.305944908,5.148651589,1940,1948,178.356719346,1.371002948,3.38558705,0.29536975,0.881746525,3
"343","SALAPI_P10_R1_W_00001.jpg","SALAPI",10,3,3.885557201,25.575850385,16.025575921,12.673182703,16.033798105,12.674418372,11.635836697,13.271308541,11.972019593,4.855459673,1.45115389,4.024464573,1.22929274,171.308567776,0.360635052,4.893311354,3146,2904,172.868857071,1.365837451,3.273804881,0.305454979,0.887218839,4
"344","SALAPI_P10_R1_W_00001.jpg","SALAPI",10,4,4.197209693,64.040464152,9.102143678,17.366016803,9.144610658,17.373079479,12.501055975,6.268647327,16.633429618,4.935610615,1.463809302,4.077455799,1.310634283,171.108341133,0.337502607,5.018251574,1486,4018,169.587454824,1.434644551,3.111055351,0.321434332,0.892124156,5
"345","SALAPI_P10_R1_W_00001.jpg","SALAPI",10,5,4.364184816,27.253387353,15.971459421,21.815660842,15.976787984,21.819777797,12.563699653,13.524416778,20.096793989,4.159412022,3.028861898,4.093377123,1.35747392,144.00249312,0.347438472,5.045714091,3208,4791,145.353320044,1.540806702,3.015437029,0.331626889,0.871913748,6
"346","SALAPI_P1_R1_W_00002.jpg","SALAPI",1,1,8.02338333,16.093284019,17.53333074,3.758312429,17.530376174,3.755644325,16.455618329,15.570375024,2.012210481,4.374554023,3.94005155,4.736983133,2.156581236,138.989674721,0.3723394,5.759615279,3716,480,137.523065252,2.319663284,2.19652432,0.455264707,0.891204205,8
"347","SALAPI_P1_R1_W_00002.jpg","SALAPI",1,2,7.220094718,21.675532458,7.875720882,8.272530476,7.881437439,8.271871471,14.591606133,4.876552026,7.154526156,5.315272969,2.202041659,4.447040855,2.067197134,2.56064473,0.426134369,5.321912913,1156,2015,2.862405226,2.198026054,2.151241786,0.464847795,0.914281207,10
"348","SALAPI_P1_R1_W_00002.jpg","SALAPI",1,3,9.580346717,18.947808219,16.666977773,13.502243804,16.676423669,13.50496132,17.797558573,13.161628305,12.115447594,6.066160738,2.809501427,5.243255599,2.326431749,159.230555428,0.380075809,6.395560395,3124,2937,160.943594419,2.617896703,2.25377581,0.443699855,0.89934682,11
"349","SALAPI_P1_R1_W_00002.jpg","SALAPI",1,4,8.280901928,19.594411333,10.711355415,18.178781987,10.716178636,18.179092865,15.783643356,7.424508275,16.99621809,5.94382509,2.332814248,4.908914601,2.147841765,179.902140708,0.417708187,5.944916284,1760,4284,178.902202458,2.328332104,2.285510358,0.437539036,0.911962356,12
"350","SALAPI_P1_R1_W_00002.jpg","SALAPI",1,5,8.390984856,18.875959038,15.940787592,22.705122496,15.948068581,22.703496111,16.205242057,12.659630303,21.48045235,5.829926384,2.476242248,4.855939343,2.200137395,13.295950733,0.401524229,5.963920918,3001,5548,12.168351062,2.36200502,2.207107316,0.453081729,0.899511445,13
"351","SALAPI_P2_R1_W_00002.jpg","SALAPI",2,1,11.191764316,37.769618535,17.699890407,6.976031698,17.740421639,6.982681472,21.454236337,12.701815009,5.808834031,8.441159692,2.400309777,6.926141339,2.057393317,170.594540423,0.305550008,8.57077067,3011,1444,170.023058881,2.280817923,3.366464391,0.29704755,0.874235282,16
"352","SALAPI_P2_R1_W_00002.jpg","SALAPI",2,2,7.429618867,32.031507018,8.392423464,8.532712195,8.401452984,8.531777823,17.975509551,4.387209435,7.428726745,6.901417919,2.164075423,5.42599391,1.743401246,169.968088597,0.288944199,6.933124147,1040,1987,174.518352877,1.989173718,3.112303562,0.321305419,0.822521526,17
"353","SALAPI_P2_R1_W_00002.jpg","SALAPI",2,3,12.197957154,40.88982313,15.29540433,14.961001536,15.355985171,14.972232742,22.744621754,10.326816055,13.604567719,8.538184516,2.775753662,7.108618327,2.184801701,167.332291548,0.296305375,8.726123395,2448,3301,168.087090686,2.395084005,3.253667517,0.307345478,0.869583199,18
"354","SALAPI_P2_R1_W_00002.jpg","SALAPI",2,4,6.223191127,42.16027097,7.011341271,18.228865454,7.009112345,18.22771974,15.685149676,3.459145901,16.835916207,5.990228267,2.493116131,4.847817581,1.634470131,161.727940168,0.317867165,6.271163427,828,4005,161.772246243,1.810337719,2.965987257,0.337155865,0.837669322,19
"355","SALAPI_P2_R1_W_00002.jpg","SALAPI",2,5,5.272146526,55.938646289,16.417240692,20.690458739,16.487236884,20.685661311,15.788906705,12.706033479,19.856341165,6.331924387,1.539741773,4.900358186,1.369839752,1.856723437,0.265762205,6.338611109,3012,5012,2.631997039,1.532887594,3.577322222,0.279538699,0.834389711,20
"356","SALAPI_P3_R1_W_00001.jpg","SALAPI",3,1,9.805708856,31.144483544,13.137812276,5.448241219,13.156759966,5.436807873,21.014787963,9.12033346,3.526641431,7.036408979,4.446268024,6.587833614,1.895162661,31.345350677,0.279022248,8.24244791,2173,1879,32.055116417,2.121594999,3.476130968,0.287676158,0.880065867,22
"357","SALAPI_P3_R1_W_00001.jpg","SALAPI",3,2,9.201053551,60.809231674,7.636318139,8.474437158,7.671101463,8.479005877,19.921038671,3.412742724,7.268424862,7.378105098,2.509990013,6.23402232,1.879227348,163.538275907,0.291355664,7.657653649,809,1797,164.470820374,2.093171303,3.317332693,0.301447004,0.898884921,23
"358","SALAPI_P3_R1_W_00001.jpg","SALAPI",3,3,8.239420631,64.509518769,14.898529018,13.842001644,14.884661926,13.832064764,17.058251206,12.102792182,12.731344303,6.610343447,2.2104786,5.61689382,1.867714881,166.185117315,0.355825876,6.807001352,2877,3075,164.913049751,2.061506764,3.007361496,0.332517391,0.90964923,24
"359","SALAPI_P3_R1_W_00001.jpg","SALAPI",3,4,8.723760599,68.573853586,9.154582664,15.996904604,9.176968805,15.99708844,17.945607716,5.150752616,14.950259844,7.120778391,2.100798364,5.902475046,1.881827011,176.470288683,0.340406044,7.13428069,1221,3754,176.474384803,2.083125924,3.136566227,0.318819986,0.91647255,25
"360","SALAPI_P3_R1_W_00001.jpg","SALAPI",3,5,6.722354742,68.20615872,14.295205718,20.238307287,14.314465946,20.239430311,16.031869609,11.322375119,18.742664923,5.694935324,2.826375309,5.397209189,1.585850685,155.478451186,0.328672181,6.275343341,2693,4460,154.261769781,1.706137011,3.403352686,0.293827908,0.940547862,26
"361","SALAPI_P4_R1_W_00002.jpg","SALAPI",4,1,8.566501816,48.270135361,16.433278783,5.166575101,16.494231829,5.182212775,17.58056635,12.419177478,3.982236256,6.998442743,2.387654366,5.854369075,1.8630887,163.630652112,0.348295331,7.247212191,2952,1002,163.949238988,2.063665039,3.142292191,0.318239024,0.886941189,28
"362","SALAPI_P4_R1_W_00002.jpg","SALAPI",4,2,8.830213246,45.857804514,9.7508954,8.418984392,9.747647268,8.418741394,30.050594044,5.214029675,7.357012745,8.027749572,2.083924482,6.0524395,1.85759423,178.045677716,0.122878226,8.032009031,1236,1978,178.133955736,2.077711208,3.258213986,0.306916613,0.841831584,30
"363","SALAPI_P4_R1_W_00002.jpg","SALAPI",4,3,9.244421171,63.166982179,15.81610033,13.910325625,15.90175594,13.916998762,19.248785206,11.221131824,12.925393951,7.998220278,2.037521305,6.348590553,1.854011927,179.34525889,0.313532767,8.001000959,2660,3192,178.489385469,2.036461366,3.424244721,0.292035202,0.86513047,31
"364","SALAPI_P4_R1_W_00002.jpg","SALAPI",4,4,14.730807653,52.930660506,8.876720746,17.281229625,8.965292956,17.281511202,24.546529606,3.256659311,15.928945026,9.765759464,2.509990013,7.96714153,2.354150075,178.57899275,0.307224766,9.771159982,772,4190,178.094967965,2.509102469,3.38429636,0.295482397,0.893805749,32
"365","SALAPI_P4_R1_W_00002.jpg","SALAPI",4,5,9.013898338,46.812334258,14.229320217,23.024476325,14.219691474,23.020820556,36.646270234,9.457811109,21.96979494,8.204925338,2.07126907,6.120254266,1.875224675,1.996803576,0.084345703,8.204994742,2242,5480,0.235662546,2.063038485,3.263744525,0.306396531,0.828951363,33
"366","SALAPI_P5_R1_W_00001.jpg","SALAPI",5,1,6.476687944,51.019010431,14.648386007,8.446465533,14.679725824,8.453414234,16.128988482,11.170510177,7.496222275,6.15053015,1.860345539,5.10283779,1.616037105,169.294982317,0.312858943,6.287424896,2649,1873,167.838120438,1.732737179,3.15762415,0.316693803,0.894102185,36
"367","SALAPI_P5_R1_W_00001.jpg","SALAPI",5,2,6.654856432,45.49567871,8.629077812,9.862042931,8.648228086,9.861041302,16.353115582,4.884988967,8.900972989,6.475352387,1.822379304,5.159698717,1.642194019,179.482617737,0.312714157,6.475749489,1158,2416,179.365479849,1.817914933,3.141954395,0.318273238,0.865963793,38
"368","SALAPI_P5_R1_W_00001.jpg","SALAPI",5,3,6.423959894,56.809871291,14.183581476,14.510424837,14.208916627,14.516884651,15.607987884,10.714915351,13.570819955,6.175840974,1.826597774,5.128199153,1.594953614,169.615728179,0.331374318,6.285951536,2544,3322,168.463841617,1.72694988,3.215265391,0.311016317,0.891189766,39
"369","SALAPI_P5_R1_W_00001.jpg","SALAPI",5,4,6.240079051,64.361553929,8.513439145,21.521976601,8.540914531,21.521598202,16.742722691,5.062164733,20.58191811,6.14631168,1.818160833,4.931427547,1.611118755,5.863130764,0.279735631,6.191474766,1201,5300,7.241224988,1.790310425,3.060871541,0.326704335,0.865246529,40
"370","SALAPI_P5_R1_W_00001.jpg","SALAPI",5,5,6.074830091,61.986205807,14.103925349,24.255415137,14.111273266,24.258042676,16.401120621,10.698041469,23.079252711,6.002883679,2.223134012,5.167384997,1.496833293,162.65629977,0.283789913,6.340703736,2536,5483,161.094930147,1.64834717,3.452211426,0.289669396,0.883108182,41
"371","SALAPI_P6_R1_W_00001.jpg","SALAPI",6,1,6.492312388,38.706769515,12.925230886,6.063525508,12.930088293,6.062086578,16.239807646,9.348130873,5.184500381,6.361453681,1.742228362,5.148765212,1.60548569,2.059576757,0.309348141,6.368109396,2216,1457,2.619796607,1.733129428,3.206982937,0.311819557,0.884927353,43
"372","SALAPI_P6_R1_W_00001.jpg","SALAPI",6,2,7.308520529,32.612268363,8.793540993,8.414454512,8.799725672,8.413226478,17.353441275,4.876552026,7.46247451,6.711586742,1.948933422,5.350339741,1.739234853,174.538798899,0.304977721,6.720279222,1156,1920,177.085509349,1.925628005,3.076260651,0.325069984,0.876591603,45
"373","SALAPI_P6_R1_W_00001.jpg","SALAPI",6,3,6.848311251,40.459550388,13.217933116,12.803426499,13.227124841,12.804232989,16.152585745,9.398752521,11.815936181,6.488007799,1.974244246,5.251849078,1.660280136,170.184252243,0.329844498,6.563945692,2228,2925,171.27623421,1.861754941,3.163230689,0.316132492,0.86542464,46
"374","SALAPI_P6_R1_W_00001.jpg","SALAPI",6,4,6.332882554,62.114145439,9.441306525,16.492244067,9.468122928,16.494606851,15.802388766,5.922732737,15.616778201,6.21802568,1.72957295,5.04844043,1.597181667,177.425185424,0.318688076,6.228355787,1404,3881,176.699624405,1.72957295,3.160842962,0.316371301,0.889289271,47
"375","SALAPI_P6_R1_W_00001.jpg","SALAPI",6,5,6.824500879,44.157571188,14.999033892,21.752016428,15.017248124,21.743843242,15.877503413,11.516424767,20.590355051,5.990228267,2.48467919,5.182432499,1.676669092,20.869644145,0.340185915,6.392397329,2730,5461,20.432133941,1.807656906,3.090909544,0.323529364,0.880053332,48
"376","SALAPI_P7_R1_W_00002.jpg","SALAPI",7,1,3.831974968,35.915861998,16.51261191,5.045970773,16.521482385,5.044134427,12.836589353,13.448484307,4.252218376,5.070601674,1.514430949,4.061842009,1.201184599,13.75293752,0.292235674,5.178256442,3188,1332,11.70355442,1.422921609,3.38153021,0.295724107,0.83368113,49
"377","SALAPI_P7_R1_W_00002.jpg","SALAPI",7,2,4.594672058,28.372690843,9.571712846,8.952170835,9.577371533,8.953719954,13.476555084,6.585032623,7.994001807,5.121223321,1.902530245,4.314047068,1.356062664,160.990475903,0.317911766,5.329972094,1561,1933,163.587427731,1.486244886,3.181303624,0.314336548,0.85862128,50
"378","SALAPI_P7_R1_W_00002.jpg","SALAPI",7,3,4.379649101,29.171069677,15.720691434,14.801692358,15.72744542,14.803311599,12.080480847,13.05616654,13.980011604,4.758434849,1.628329656,4.048874325,1.377257474,166.095327369,0.377121018,4.907967118,3095,3354,165.820427802,1.519244055,2.939809295,0.340158119,0.895020311,52
"379","SALAPI_P7_R1_W_00002.jpg","SALAPI",7,4,3.551535774,42.449684618,9.068391336,19.409243954,9.079741304,19.417065133,11.331524869,6.90985486,18.021306449,3.695380255,2.573267073,3.60767885,1.253425258,145.749981349,0.347575651,4.389928289,1644,4282,146.722235071,1.382439039,2.878256065,0.347432604,0.867934375,53
